2026-02-18 12:45:56 | INFO     | ✓ Sleep prevention ON
2026-02-18 12:46:59 | INFO     |     P21: 10 bids
2026-02-18 12:47:02 | INFO     |     P22: 3 bids
2026-02-18 12:47:02 | INFO     |     ✓ Got all 213
2026-02-18 12:47:02 | INFO     |   ✓ Total: 213
2026-02-18 12:47:02 | INFO     |   After duplicate removal: 168
2026-02-18 12:47:02 | INFO     |   NEW=168 CHG=0 EX=0
2026-02-18 12:47:05 | INFO     | <<< COMPLETED T=168 N=168 C=0
2026-02-18 12:47:05 | INFO     | 
>>> [2/17] Ministry of Defence / Bharat Dynamics Limited
2026-02-18 12:47:05 | INFO     | 
=================================================================
2026-02-18 12:47:05 | INFO     | TARGET: Ministry of Defence / Bharat Dynamics Limited
2026-02-18 12:47:05 | INFO     | =================================================================
2026-02-18 12:47:05 | INFO     |   Fetching: Ministry of Defence / Bharat Dynamics Limited
2026-02-18 12:47:06 | INFO     |     P1: 10 bids
2026-02-18 12:47:06 | INFO     |     Total: 133 → 14 pages
2026-02-18 12:47:08 | INFO     |     P2: 10 bids
2026-02-18 12:47:11 | INFO     |     P3: 10 bids
2026-02-18 12:47:14 | INFO     |     P4: 10 bids
2026-02-18 12:47:17 | INFO     |     P5: 10 bids
2026-02-18 12:47:20 | INFO     |     P6: 10 bids
2026-02-18 12:47:22 | INFO     |     P7: 10 bids
2026-02-18 12:47:26 | INFO     |     P8: 10 bids
2026-02-18 12:47:28 | INFO     |     P9: 10 bids
2026-02-18 12:47:32 | INFO     |     P10: 10 bids
2026-02-18 12:47:34 | INFO     |     P11: 10 bids
2026-02-18 12:47:37 | INFO     |     P12: 10 bids
2026-02-18 12:47:40 | INFO     |     P13: 10 bids
2026-02-18 12:47:43 | INFO     |     P14: 3 bids
2026-02-18 12:47:43 | INFO     |     ✓ Got all 133
2026-02-18 12:47:43 | INFO     |   ✓ Total: 133
2026-02-18 12:47:43 | INFO     |   After duplicate removal: 111
2026-02-18 12:47:43 | INFO     |   NEW=111 CHG=0 EX=0
2026-02-18 12:47:46 | INFO     | <<< COMPLETED T=111 N=111 C=0
2026-02-18 12:47:46 | INFO     | 
>>> [3/17] Ministry of Defence / Bharat Earth Movers Limited (BEML)
2026-02-18 12:47:46 | INFO     | 
=================================================================
2026-02-18 12:47:46 | INFO     | TARGET: Ministry of Defence / Bharat Earth Movers Limited (BEML)
2026-02-18 12:47:46 | INFO     | =================================================================
2026-02-18 12:47:46 | INFO     |   Fetching: Ministry of Defence / Bharat Earth Movers Limited (BEML)
2026-02-18 12:47:47 | INFO     |     P1: 10 bids
2026-02-18 12:47:47 | INFO     |     Total: 176 → 18 pages
2026-02-18 12:47:50 | INFO     |     P2: 10 bids
2026-02-18 12:47:53 | INFO     |     P3: 10 bids
2026-02-18 12:47:56 | INFO     |     P4: 10 bids
2026-02-18 12:47:59 | INFO     |     P5: 10 bids
2026-02-18 12:48:01 | INFO     |     P6: 10 bids
2026-02-18 12:48:04 | INFO     |     P7: 10 bids
2026-02-18 12:48:07 | INFO     |     P8: 10 bids
2026-02-18 12:48:10 | INFO     |     P9: 10 bids
2026-02-18 12:48:13 | INFO     |     P10: 10 bids
2026-02-18 12:48:16 | INFO     |     P11: 10 bids
2026-02-18 12:48:19 | INFO     |     P12: 10 bids
2026-02-18 12:48:22 | INFO     |     P13: 10 bids
2026-02-18 12:48:25 | INFO     |     P14: 10 bids
2026-02-18 12:48:27 | INFO     |     P15: 10 bids
2026-02-18 12:48:30 | INFO     |     P16: 10 bids
2026-02-18 12:48:33 | INFO     |     P17: 10 bids
2026-02-18 12:48:36 | INFO     |     P18: 6 bids
2026-02-18 12:48:36 | INFO     |     ✓ Got all 176
2026-02-18 12:48:36 | INFO     |   ✓ Total: 176
2026-02-18 12:48:36 | INFO     |   After duplicate removal: 133
2026-02-18 12:48:36 | INFO     |   NEW=133 CHG=0 EX=0
2026-02-18 12:48:39 | INFO     | <<< COMPLETED T=133 N=133 C=0
2026-02-18 12:48:39 | INFO     | 
>>> [4/17] Ministry of Defence / Bharat Electronics Limited (BEL)
2026-02-18 12:48:39 | INFO     | 
=================================================================
2026-02-18 12:48:39 | INFO     | TARGET: Ministry of Defence / Bharat Electronics Limited (BEL)
2026-02-18 12:48:39 | INFO     | =================================================================
2026-02-18 12:48:39 | INFO     |   Fetching: Ministry of Defence / Bharat Electronics Limited (BEL)
2026-02-18 12:48:40 | INFO     |     P1: 10 bids
2026-02-18 12:48:40 | INFO     |     Total: 327 → 33 pages
2026-02-18 12:48:43 | INFO     |     P2: 10 bids
2026-02-18 12:48:46 | INFO     |     P3: 10 bids
2026-02-18 12:48:49 | INFO     |     P4: 10 bids
2026-02-18 12:48:52 | INFO     |     P5: 10 bids
2026-02-18 12:48:55 | INFO     |     P6: 10 bids
2026-02-18 12:48:58 | INFO     |     P7: 10 bids
2026-02-18 12:49:00 | INFO     |     P8: 10 bids
2026-02-18 12:49:03 | INFO     |     P9: 10 bids
2026-02-18 12:49:06 | INFO     |     P10: 10 bids
2026-02-18 12:49:09 | INFO     |     P11: 10 bids
2026-02-18 12:49:12 | INFO     |     P12: 10 bids
2026-02-18 12:49:14 | INFO     |     P13: 10 bids
2026-02-18 12:49:18 | INFO     |     P14: 10 bids
2026-02-18 12:49:20 | INFO     |     P15: 10 bids
2026-02-18 12:49:23 | INFO     |     P16: 10 bids
2026-02-18 12:49:26 | INFO     |     P17: 10 bids
2026-02-18 12:49:29 | INFO     |     P18: 10 bids
2026-02-18 12:49:32 | INFO     |     P19: 10 bids
2026-02-18 12:49:35 | INFO     |     P20: 10 bids
2026-02-18 12:49:38 | INFO     |     P21: 10 bids
2026-02-18 12:49:40 | INFO     |     P22: 10 bids
2026-02-18 12:49:43 | INFO     |     P23: 10 bids
2026-02-18 12:49:46 | INFO     |     P24: 10 bids
2026-02-18 12:49:49 | INFO     |     P25: 10 bids
2026-02-18 12:49:52 | INFO     |     P26: 10 bids
2026-02-18 12:49:55 | INFO     |     P27: 10 bids
2026-02-18 12:49:58 | INFO     |     P28: 10 bids
2026-02-18 12:50:00 | INFO     |     P29: 10 bids
2026-02-18 12:50:03 | INFO     |     P30: 10 bids
2026-02-18 12:50:06 | INFO     |     P31: 10 bids
2026-02-18 12:50:09 | INFO     |     P32: 10 bids
2026-02-18 12:50:12 | INFO     |     P33: 7 bids
2026-02-18 12:50:12 | INFO     |     ✓ Got all 327
2026-02-18 12:50:12 | INFO     |   ✓ Total: 327
2026-02-18 12:50:12 | INFO     |   After duplicate removal: 245
2026-02-18 12:50:12 | INFO     |   NEW=245 CHG=0 EX=0
2026-02-18 12:50:15 | INFO     | <<< COMPLETED T=245 N=245 C=0
2026-02-18 12:50:15 | INFO     | 
>>> [5/17] Ministry of Defence / Defence Research and Development Organisation (DRDO)
2026-02-18 12:50:15 | INFO     | 
=================================================================
2026-02-18 12:50:15 | INFO     | TARGET: Ministry of Defence / Defence Research and Development Organisation (DRDO)
2026-02-18 12:50:15 | INFO     | =================================================================
2026-02-18 12:50:15 | INFO     |   Fetching: Ministry of Defence / Defence Research and Development Organisation (DRDO)
2026-02-18 12:50:16 | INFO     |     P1: 10 bids
2026-02-18 12:50:16 | INFO     |     Total: 32 → 4 pages
2026-02-18 12:50:18 | INFO     |     P2: 10 bids
2026-02-18 12:50:21 | INFO     |     P3: 10 bids
2026-02-18 12:50:24 | INFO     |     P4: 2 bids
2026-02-18 12:50:24 | INFO     |     ✓ Got all 32
2026-02-18 12:50:24 | INFO     |   ✓ Total: 32
2026-02-18 12:50:24 | INFO     |   After duplicate removal: 30
2026-02-18 12:50:24 | INFO     |   NEW=30 CHG=0 EX=0
2026-02-18 12:50:27 | INFO     | <<< COMPLETED T=30 N=30 C=0
2026-02-18 12:50:27 | INFO     | 
>>> [6/17] Ministry of Defence / Hindustan Aeronautics Limited (HAL)
2026-02-18 12:50:27 | INFO     | 
=================================================================
2026-02-18 12:50:27 | INFO     | TARGET: Ministry of Defence / Hindustan Aeronautics Limited (HAL)
2026-02-18 12:50:27 | INFO     | =================================================================
2026-02-18 12:50:27 | INFO     |   Fetching: Ministry of Defence / Hindustan Aeronautics Limited (HAL)
2026-02-18 12:50:28 | INFO     |     P1: 10 bids
2026-02-18 12:50:28 | INFO     |     Total: 802 → 81 pages
2026-02-18 12:50:31 | INFO     |     P2: 10 bids
2026-02-18 12:50:33 | INFO     |     P3: 10 bids
2026-02-18 12:50:36 | INFO     |     P4: 10 bids
2026-02-18 12:50:39 | INFO     |     P5: 10 bids
2026-02-18 12:50:42 | INFO     |     P6: 10 bids
2026-02-18 12:50:45 | INFO     |     P7: 10 bids
2026-02-18 12:50:48 | INFO     |     P8: 10 bids
2026-02-18 12:50:51 | INFO     |     P9: 10 bids
2026-02-18 12:50:54 | INFO     |     P10: 10 bids
2026-02-18 12:50:56 | INFO     |     P11: 10 bids
2026-02-18 12:50:59 | INFO     |     P12: 10 bids
2026-02-18 12:51:02 | INFO     |     P13: 10 bids
2026-02-18 12:51:05 | INFO     |     P14: 10 bids
2026-02-18 12:51:08 | INFO     |     P15: 10 bids
2026-02-18 12:51:11 | INFO     |     P16: 10 bids
2026-02-18 12:51:14 | INFO     |     P17: 10 bids
2026-02-18 12:51:17 | INFO     |     P18: 10 bids
2026-02-18 12:51:20 | INFO     |     P19: 10 bids
2026-02-18 12:51:23 | INFO     |     P20: 10 bids
2026-02-18 12:51:26 | INFO     |     P21: 10 bids
2026-02-18 12:51:28 | INFO     |     P22: 10 bids
2026-02-18 12:51:31 | INFO     |     P23: 10 bids
2026-02-18 12:51:34 | INFO     |     P24: 10 bids
2026-02-18 12:51:37 | INFO     |     P25: 10 bids
2026-02-18 12:51:40 | INFO     |     P26: 10 bids
2026-02-18 12:51:43 | INFO     |     P27: 10 bids
2026-02-18 12:51:46 | INFO     |     P28: 10 bids
2026-02-18 12:51:48 | INFO     |     P29: 10 bids
2026-02-18 12:51:51 | INFO     |     P30: 10 bids
2026-02-18 12:51:54 | INFO     |     P31: 10 bids
2026-02-18 12:51:57 | INFO     |     P32: 10 bids
2026-02-18 12:52:00 | INFO     |     P33: 10 bids
2026-02-18 12:52:03 | INFO     |     P34: 10 bids
2026-02-18 12:52:06 | INFO     |     P35: 10 bids
2026-02-18 12:52:09 | INFO     |     P36: 10 bids
2026-02-18 12:52:12 | INFO     |     P37: 10 bids
2026-02-18 12:52:14 | INFO     |     P38: 10 bids
2026-02-18 12:52:17 | INFO     |     P39: 10 bids
2026-02-18 12:52:20 | INFO     |     P40: 10 bids
2026-02-18 12:52:23 | INFO     |     P41: 10 bids
2026-02-18 12:52:26 | INFO     |     P42: 10 bids
2026-02-18 12:52:29 | INFO     |     P43: 10 bids
2026-02-18 12:52:32 | INFO     |     P44: 10 bids
2026-02-18 12:52:34 | INFO     |     P45: 10 bids
2026-02-18 12:52:37 | INFO     |     P46: 10 bids
2026-02-18 12:52:40 | INFO     |     P47: 10 bids
2026-02-18 12:52:43 | INFO     |     P48: 10 bids
2026-02-18 12:52:45 | INFO     |     P49: 10 bids
2026-02-18 12:52:48 | INFO     |     P50: 10 bids
2026-02-18 12:52:51 | INFO     |     P51: 10 bids
2026-02-18 12:52:54 | INFO     |     P52: 10 bids
2026-02-18 12:52:56 | INFO     |     P53: 10 bids
2026-02-18 12:52:59 | INFO     |     P54: 10 bids
2026-02-18 12:53:02 | INFO     |     P55: 10 bids
2026-02-18 12:53:05 | INFO     |     P56: 10 bids
2026-02-18 12:53:08 | INFO     |     P57: 10 bids
2026-02-18 12:53:11 | INFO     |     P58: 10 bids
2026-02-18 12:53:14 | INFO     |     P59: 10 bids
2026-02-18 12:53:17 | INFO     |     P60: 10 bids
2026-02-18 12:53:19 | INFO     |     P61: 10 bids
2026-02-18 12:53:22 | INFO     |     P62: 10 bids
2026-02-18 12:53:25 | INFO     |     P63: 10 bids
2026-02-18 12:53:28 | INFO     |     P64: 10 bids
2026-02-18 12:53:31 | INFO     |     P65: 10 bids
2026-02-18 12:53:34 | INFO     |     P66: 10 bids
2026-02-18 12:53:37 | INFO     |     P67: 10 bids
2026-02-18 12:53:40 | INFO     |     P68: 10 bids
2026-02-18 12:53:43 | INFO     |     P69: 10 bids
2026-02-18 12:53:46 | INFO     |     P70: 10 bids
2026-02-18 12:53:48 | INFO     |     P71: 10 bids
2026-02-18 12:53:51 | INFO     |     P72: 10 bids
2026-02-18 12:53:54 | INFO     |     P73: 10 bids
2026-02-18 12:53:57 | INFO     |     P74: 10 bids
2026-02-18 12:53:59 | INFO     |     P75: 10 bids
2026-02-18 12:54:02 | INFO     |     P76: 10 bids
2026-02-18 12:54:05 | INFO     |     P77: 10 bids
2026-02-18 12:54:08 | INFO     |     P78: 10 bids
2026-02-18 12:54:11 | INFO     |     P79: 10 bids
2026-02-18 12:54:14 | INFO     |     P80: 10 bids
2026-02-18 12:54:17 | INFO     |     P81: 2 bids
2026-02-18 12:54:17 | INFO     |     ✓ Got all 802
2026-02-18 12:54:17 | INFO     |   ✓ Total: 802
2026-02-18 12:54:17 | INFO     |   After duplicate removal: 598
2026-02-18 12:54:17 | INFO     |   NEW=598 CHG=0 EX=0
2026-02-18 12:54:20 | INFO     | <<< COMPLETED T=598 N=598 C=0
2026-02-18 12:54:20 | INFO     | 
>>> [7/17] Ministry of Defence / Hindustan Shipyard Limited (HSL)
2026-02-18 12:54:20 | INFO     | 
=================================================================
2026-02-18 12:54:20 | INFO     | TARGET: Ministry of Defence / Hindustan Shipyard Limited (HSL)
2026-02-18 12:54:20 | INFO     | =================================================================
2026-02-18 12:54:20 | INFO     |   Fetching: Ministry of Defence / Hindustan Shipyard Limited (HSL)
2026-02-18 12:54:21 | INFO     |     P1: 10 bids
2026-02-18 12:54:21 | INFO     |     Total: 17 → 2 pages
2026-02-18 12:54:24 | INFO     |     P2: 7 bids
2026-02-18 12:54:24 | INFO     |     ✓ Got all 17
2026-02-18 12:54:24 | INFO     |   ✓ Total: 17
2026-02-18 12:54:24 | INFO     |   After duplicate removal: 15
2026-02-18 12:54:24 | INFO     |   NEW=15 CHG=0 EX=0
2026-02-18 12:54:27 | INFO     | <<< COMPLETED T=15 N=15 C=0
2026-02-18 12:54:27 | INFO     | 
>>> [8/17] Ministry of Defence / HQIDS
2026-02-18 12:54:27 | INFO     | 
=================================================================
2026-02-18 12:54:27 | INFO     | TARGET: Ministry of Defence / HQIDS
2026-02-18 12:54:27 | INFO     | =================================================================
2026-02-18 12:54:27 | INFO     |   Fetching: Ministry of Defence / HQIDS
2026-02-18 12:54:28 | INFO     |     P1: 10 bids
2026-02-18 12:54:28 | INFO     |     Total: 187 → 19 pages
2026-02-18 12:54:31 | INFO     |     P2: 10 bids
2026-02-18 12:54:34 | INFO     |     P3: 10 bids
2026-02-18 12:54:37 | INFO     |     P4: 10 bids
2026-02-18 12:54:40 | INFO     |     P5: 10 bids
2026-02-18 12:54:42 | INFO     |     P6: 10 bids
2026-02-18 12:54:45 | INFO     |     P7: 10 bids
2026-02-18 12:54:48 | INFO     |     P8: 10 bids
2026-02-18 12:54:51 | INFO     |     P9: 10 bids
2026-02-18 12:54:54 | INFO     |     P10: 10 bids
2026-02-18 12:54:57 | INFO     |     P11: 10 bids
2026-02-18 12:55:00 | INFO     |     P12: 10 bids
2026-02-18 12:55:03 | INFO     |     P13: 10 bids
2026-02-18 12:55:07 | INFO     |     P14: 10 bids
2026-02-18 12:55:09 | INFO     |     P15: 10 bids
2026-02-18 12:55:14 | INFO     |     P16: 10 bids
2026-02-18 12:55:17 | INFO     |     P17: 10 bids
2026-02-18 12:55:20 | INFO     |     P18: 10 bids
2026-02-18 12:55:22 | INFO     |     P19: 7 bids
2026-02-18 12:55:22 | INFO     |     ✓ Got all 187
2026-02-18 12:55:22 | INFO     |   ✓ Total: 187
2026-02-18 12:55:22 | INFO     |   After duplicate removal: 153
2026-02-18 12:55:22 | INFO     |   NEW=153 CHG=0 EX=0
2026-02-18 12:55:25 | INFO     | <<< COMPLETED T=153 N=153 C=0
2026-02-18 12:55:25 | INFO     | 
>>> [9/17] Ministry of Defence / Indian Air Force
2026-02-18 12:55:25 | INFO     | 
=================================================================
2026-02-18 12:55:25 | INFO     | TARGET: Ministry of Defence / Indian Air Force
2026-02-18 12:55:25 | INFO     | =================================================================
2026-02-18 12:55:25 | INFO     |   Fetching: Ministry of Defence / Indian Air Force
2026-02-18 12:55:26 | INFO     |     P1: 10 bids
2026-02-18 12:55:26 | INFO     |     Total: 1155 → 116 pages
2026-02-18 12:55:29 | INFO     |     P2: 10 bids
2026-02-18 12:55:32 | INFO     |     P3: 10 bids
2026-02-18 12:55:35 | INFO     |     P4: 10 bids
2026-02-18 12:55:38 | INFO     |     P5: 10 bids
2026-02-18 12:55:40 | INFO     |     P6: 10 bids
2026-02-18 12:55:43 | INFO     |     P7: 10 bids
2026-02-18 12:55:46 | INFO     |     P8: 10 bids
2026-02-18 12:55:49 | INFO     |     P9: 10 bids
2026-02-18 12:55:52 | INFO     |     P10: 10 bids
2026-02-18 12:55:55 | INFO     |     P11: 10 bids
2026-02-18 12:55:58 | INFO     |     P12: 10 bids
2026-02-18 12:56:01 | INFO     |     P13: 10 bids
2026-02-18 12:56:04 | INFO     |     P14: 10 bids
2026-02-18 12:56:07 | INFO     |     P15: 10 bids
2026-02-18 12:56:10 | INFO     |     P16: 10 bids
2026-02-18 12:56:13 | INFO     |     P17: 10 bids
2026-02-18 12:56:16 | INFO     |     P18: 10 bids
2026-02-18 12:56:19 | INFO     |     P19: 10 bids
2026-02-18 12:56:22 | INFO     |     P20: 10 bids
2026-02-18 12:56:25 | INFO     |     P21: 10 bids
2026-02-18 12:56:28 | INFO     |     P22: 10 bids
2026-02-18 12:56:30 | INFO     |     P23: 10 bids
2026-02-18 12:56:33 | INFO     |     P24: 10 bids
2026-02-18 12:56:36 | INFO     |     P25: 10 bids
2026-02-18 12:56:39 | INFO     |     P26: 10 bids
2026-02-18 12:56:42 | INFO     |     P27: 10 bids
2026-02-18 12:56:45 | INFO     |     P28: 10 bids
2026-02-18 12:56:48 | INFO     |     P29: 10 bids
2026-02-18 12:56:51 | INFO     |     P30: 10 bids
2026-02-18 12:56:54 | INFO     |     P31: 10 bids
2026-02-18 12:56:56 | INFO     |     P32: 10 bids
2026-02-18 12:56:59 | INFO     |     P33: 10 bids
2026-02-18 12:57:02 | INFO     |     P34: 10 bids
2026-02-18 12:57:05 | INFO     |     P35: 10 bids
2026-02-18 12:57:08 | INFO     |     P36: 10 bids
2026-02-18 12:57:11 | INFO     |     P37: 10 bids
2026-02-18 12:57:14 | INFO     |     P38: 10 bids
2026-02-18 12:57:17 | INFO     |     P39: 10 bids
2026-02-18 12:57:19 | INFO     |     P40: 10 bids
2026-02-18 12:57:22 | INFO     |     P41: 10 bids
2026-02-18 12:57:25 | INFO     |     P42: 10 bids
2026-02-18 12:57:28 | INFO     |     P43: 10 bids
2026-02-18 12:57:31 | INFO     |     P44: 10 bids
2026-02-18 12:57:34 | INFO     |     P45: 10 bids
2026-02-18 12:57:37 | INFO     |     P46: 10 bids
2026-02-18 12:57:40 | INFO     |     P47: 10 bids
2026-02-18 12:57:42 | INFO     |     P48: 10 bids
2026-02-18 12:57:45 | INFO     |     P49: 10 bids
2026-02-18 12:57:48 | INFO     |     P50: 10 bids
2026-02-18 12:57:51 | INFO     |     P51: 10 bids
2026-02-18 12:57:54 | INFO     |     P52: 10 bids
2026-02-18 12:57:58 | INFO     |     P53: 10 bids
2026-02-18 12:58:01 | INFO     |     P54: 10 bids
2026-02-18 12:58:04 | INFO     |     P55: 10 bids
2026-02-18 12:58:07 | INFO     |     P56: 10 bids
2026-02-18 12:58:10 | INFO     |     P57: 10 bids
2026-02-18 12:58:13 | INFO     |     P58: 10 bids
2026-02-18 12:58:16 | INFO     |     P59: 10 bids
2026-02-18 12:58:20 | INFO     |     P60: 10 bids
2026-02-18 12:58:23 | INFO     |     P61: 10 bids
2026-02-18 12:58:26 | INFO     |     P62: 10 bids
2026-02-18 12:58:28 | INFO     |     P63: 10 bids
2026-02-18 12:58:31 | INFO     |     P64: 10 bids
2026-02-18 12:58:34 | INFO     |     P65: 10 bids
2026-02-18 12:58:37 | INFO     |     P66: 10 bids
2026-02-18 12:58:39 | INFO     |     P67: 10 bids
2026-02-18 12:58:42 | INFO     |     P68: 10 bids
2026-02-18 12:58:46 | INFO     |     P69: 10 bids
2026-02-18 12:58:49 | INFO     |     P70: 10 bids
2026-02-18 12:58:52 | INFO     |     P71: 10 bids
2026-02-18 12:58:54 | INFO     |     P72: 10 bids
2026-02-18 12:58:58 | INFO     |     P73: 10 bids
2026-02-18 12:59:00 | INFO     |     P74: 10 bids
2026-02-18 12:59:03 | INFO     |     P75: 10 bids
2026-02-18 12:59:06 | INFO     |     P76: 10 bids
2026-02-18 12:59:09 | INFO     |     P77: 10 bids
2026-02-18 12:59:12 | INFO     |     P78: 10 bids
2026-02-18 12:59:15 | INFO     |     P79: 10 bids
2026-02-18 12:59:18 | INFO     |     P80: 10 bids
2026-02-18 12:59:21 | INFO     |     P81: 10 bids
2026-02-18 12:59:24 | INFO     |     P82: 10 bids
2026-02-18 12:59:26 | INFO     |     P83: 10 bids
2026-02-18 12:59:29 | INFO     |     P84: 10 bids
2026-02-18 12:59:32 | INFO     |     P85: 10 bids
2026-02-18 12:59:35 | INFO     |     P86: 10 bids
2026-02-18 12:59:38 | INFO     |     P87: 10 bids
2026-02-18 12:59:41 | INFO     |     P88: 10 bids
2026-02-18 12:59:43 | INFO     |     P89: 10 bids
2026-02-18 12:59:46 | INFO     |     P90: 10 bids
2026-02-18 12:59:49 | INFO     |     P91: 10 bids
2026-02-18 12:59:52 | INFO     |     P92: 10 bids
2026-02-18 12:59:55 | INFO     |     P93: 10 bids
2026-02-18 12:59:58 | INFO     |     P94: 10 bids
2026-02-18 13:00:01 | INFO     |     P95: 10 bids
2026-02-18 13:00:04 | INFO     |     P96: 10 bids
2026-02-18 13:00:07 | INFO     |     P97: 10 bids
2026-02-18 13:00:10 | INFO     |     P98: 10 bids
2026-02-18 13:00:13 | INFO     |     P99: 10 bids
2026-02-18 13:00:16 | INFO     |     P100: 10 bids
2026-02-18 13:00:19 | INFO     |     P101: 10 bids
2026-02-18 13:00:22 | INFO     |     P102: 10 bids
2026-02-18 13:00:25 | INFO     |     P103: 10 bids
2026-02-18 13:00:27 | INFO     |     P104: 10 bids
2026-02-18 13:00:30 | INFO     |     P105: 10 bids
2026-02-18 13:00:33 | INFO     |     P106: 10 bids
2026-02-18 13:00:36 | INFO     |     P107: 10 bids
2026-02-18 13:00:39 | INFO     |     P108: 10 bids
2026-02-18 13:00:42 | INFO     |     P109: 10 bids
2026-02-18 13:00:45 | INFO     |     P110: 10 bids
2026-02-18 13:00:48 | INFO     |     P111: 10 bids
2026-02-18 13:00:50 | INFO     |     P112: 10 bids
2026-02-18 13:00:53 | INFO     |     P113: 10 bids
2026-02-18 13:00:56 | INFO     |     P114: 10 bids
2026-02-18 13:00:59 | INFO     |     P115: 10 bids
2026-02-18 13:00:59 | INFO     |     ✓ Got all 1150
2026-02-18 13:00:59 | INFO     |   ✓ Total: 1150
2026-02-18 13:00:59 | INFO     |   After duplicate removal: 875
2026-02-18 13:00:59 | INFO     |   NEW=875 CHG=0 EX=0
2026-02-18 13:01:02 | INFO     | <<< COMPLETED T=875 N=875 C=0
2026-02-18 13:01:02 | INFO     | 
>>> [10/17] Ministry of Defence / Indian Army
2026-02-18 13:01:02 | INFO     | 
=================================================================
2026-02-18 13:01:02 | INFO     | TARGET: Ministry of Defence / Indian Army
2026-02-18 13:01:02 | INFO     | =================================================================
2026-02-18 13:01:02 | INFO     |   Fetching: Ministry of Defence / Indian Army
2026-02-18 13:01:03 | INFO     |     P1: 10 bids
2026-02-18 13:01:03 | INFO     |     Total: 9915 → 992 pages
2026-02-18 13:01:06 | INFO     |     P2: 10 bids
2026-02-18 13:01:09 | INFO     |     P3: 10 bids
2026-02-18 13:01:12 | INFO     |     P4: 10 bids
2026-02-18 13:01:15 | INFO     |     P5: 10 bids
2026-02-18 13:01:18 | INFO     |     P6: 10 bids
2026-02-18 13:01:21 | INFO     |     P7: 10 bids
2026-02-18 13:01:24 | INFO     |     P8: 10 bids
2026-02-18 13:01:27 | INFO     |     P9: 10 bids
2026-02-18 13:01:30 | INFO     |     P10: 10 bids
2026-02-18 13:01:33 | INFO     |     P11: 10 bids
2026-02-18 13:01:35 | INFO     |     P12: 10 bids
2026-02-18 13:01:38 | INFO     |     P13: 10 bids
2026-02-18 13:01:41 | INFO     |     P14: 10 bids
2026-02-18 13:01:44 | INFO     |     P15: 10 bids
2026-02-18 13:01:47 | INFO     |     P16: 10 bids
2026-02-18 13:01:50 | INFO     |     P17: 10 bids
2026-02-18 13:01:53 | INFO     |     P18: 10 bids
2026-02-18 13:01:56 | INFO     |     P19: 10 bids
2026-02-18 13:01:59 | INFO     |     P20: 10 bids
2026-02-18 13:02:02 | INFO     |     P21: 10 bids
2026-02-18 13:02:05 | INFO     |     P22: 10 bids
2026-02-18 13:02:08 | INFO     |     P23: 10 bids
2026-02-18 13:02:11 | INFO     |     P24: 10 bids
2026-02-18 13:02:13 | INFO     |     P25: 10 bids
2026-02-18 13:02:16 | INFO     |     P26: 10 bids
2026-02-18 13:02:19 | INFO     |     P27: 10 bids
2026-02-18 13:02:22 | INFO     |     P28: 10 bids
2026-02-18 13:02:25 | INFO     |     P29: 10 bids
2026-02-18 13:02:28 | INFO     |     P30: 10 bids
2026-02-18 13:02:31 | INFO     |     P31: 10 bids
2026-02-18 13:02:34 | INFO     |     P32: 10 bids
2026-02-18 13:02:36 | INFO     |     P33: 10 bids
2026-02-18 13:02:39 | INFO     |     P34: 10 bids
